date,bitcoin,ethereum,solana,ripple,cardano
2025-03-13 00:00:00,1662502658717.542,230443739229.907,64342608562.247406,129987896211.968,26487887957.56288
2025-03-14 00:00:00,1608477373718.186,224658866951.8703,62750805255.11328,130684530591.66603,25224530850.432487
2025-03-15 00:00:00,1665725559905.8198,230476916425.01935,68090655259.91155,136928855738.28758,26569396966.0832
2025-03-16 00:00:00,1674173293916.4658,233970291611.3664,69171954733.32257,138962507103.3046,26899724202.787777
2025-03-17 00:00:00,1638672153483.722,227688957214.28125,64335280377.63734,133729450717.8674,25402420361.681767
2025-03-18 00:00:00,1667799227887.438,232725366276.39935,65460614429.259926,136034346384.5807,25825294460.95307
2025-03-19 00:00:00,1642578274105.806,233152161415.72287,63883571506.45802,133056596229.87404,25280080924.03958
2025-03-20 00:00:00,1721565138141.278,248434080718.19073,69135638972.75473,148446009880.021,26801201326.88525
2025-03-21 00:00:00,1672550706502.8184,238984217654.16632,65205449286.37338,141749550828.59042,25805383367.453144
2025-03-22 00:00:00,1666749159154.2927,236980043535.89395,65399367439.38751,138510356756.64886,25345171165.13543
2025-03-23 00:00:00,1662574363663.653,238753335160.5841,65538073389.8455,137633684733.8346,25197460837.91379
2025-03-24 00:00:00,1702009594329.4495,241404254258.0785,67460845086.99793,141666982426.27832,25514716935.31787
2025-03-25 00:00:00,1732715331970.134,250648654235.6259,71815757431.57007,142182563236.7044,26243814222.597847
2025-03-26 00:00:00,1735368473904.4885,249404519198.06433,73627601377.65034,142530870243.74066,26800843570.025818
2025-03-27 00:00:00,1724854479045.6724,242347645799.6622,70000923888.07939,136740698537.37582,26183821517.33193
2025-03-28 00:00:00,1729729987159.4822,241580699763.4796,70778661497.74887,136083790198.2617,26553112212.889977
2025-03-29 00:00:00,1673182800974.1038,228784244898.24844,66247008410.83447,128190870625.22104,25351181721.866997
2025-03-30 00:00:00,1640665503855.1438,220262156018.88525,63588827540.6773,124469293101.58473,24251446924.005077
2025-03-31 00:00:00,1633996304187.2593,217784813538.97607,63769548570.98089,124324478160.5522,23726226141.432636
2025-04-01 00:00:00,1635076581047.3545,219908040559.44638,64041752306.38457,121557920573.70189,23755197130.731976
2025-04-02 00:00:00,1690602036035.04,230031614721.63394,65013471543.10781,124525644957.65971,24400059994.544003
2025-04-03 00:00:00,1637358764747.381,216667567217.00522,60554316318.78751,118295307955.43494,23094651714.339256
2025-04-04 00:00:00,1652537223074.958,219762279056.2319,60114820903.14578,120421038483.8677,23450013113.346134
2025-04-05 00:00:00,1664234880198.049,218925876283.93597,63119906836.25052,123967383174.98845,23776253010.187023
2025-04-06 00:00:00,1656020067997.187,217957146409.9286,61612075005.753624,124960176668.53568,23579970910.38866
2025-04-07 00:00:00,1555325260787.2627,190295586491.21872,54407017309.8724,112137731756.69206,20666417039.717037
2025-04-08 00:00:00,1581407565278.352,188565143892.71408,55287675172.0351,111374044255.21884,21120215010.277958
2025-04-09 00:00:00,1515042499757.3254,177496121145.5316,54362173273.33906,104372568049.6828,20068874438.813213
2025-04-10 00:00:00,1640567909122.172,200623016236.85327,61346961564.26659,119481580828.56442,22804662648.547665
2025-04-11 00:00:00,1580023209138.0547,183947227079.42554,58222992351.23841,114817594408.03955,21973673981.35284
2025-04-12 00:00:00,1655868880454.1702,189185664203.6754,62579152124.32843,118009313254.15909,22461371679.601933
2025-04-13 00:00:00,1693600655371.0874,198696438258.60336,68213237375.70017,125823708133.3325,23694035438.31094
2025-04-14 00:00:00,1658923208081.8682,192382635779.77805,66179248512.52756,123493869513.43184,22924547549.241795
2025-04-15 00:00:00,1677843510120.269,195686083638.74744,66819953237.06392,124110719906.46971,22854878995.609505
2025-04-16 00:00:00,1660749023283.0562,191837036865.40186,65196188092.34004,121753153315.34601,21888516690.83251
2025-04-17 00:00:00,1670497569762.047,190419833063.11868,67870163137.17048,121582974416.46419,21981556631.93492
2025-04-18 00:00:00,1686226810049.1836,191135638825.23685,69481783520.11879,120634755808.2574,22230558699.064613
2025-04-19 00:00:00,1676373197914.5117,191865697060.91525,69200358044.81024,120498813069.50467,22592327114.690586
2025-04-20 00:00:00,1690090596771.3958,194945047366.35382,72126425869.29272,121758359729.22354,22622189176.60253
2025-04-21 00:00:00,1689008667806.3804,191374869502.39386,71115714800.43887,121133082660.90799,22337661484.398872
2025-04-22 00:00:00,1735703747771.06,190376888818.46906,70377196884.15381,121475020267.02992,22362490105.58631
2025-04-23 00:00:00,1858587811717.8286,212582611840.14056,76994272929.58481,129738952495.80452,24576709560.09274
2025-04-24 00:00:00,1858660302322.256,216572719914.54987,78136958296.32701,129639794259.17175,25113980634.96606
2025-04-25 00:00:00,1864298110563.3408,213593284213.58224,78834813870.53423,128910293391.45277,26024119878.803486
2025-04-26 00:00:00,1882121595175.8462,215954892518.00418,78095157984.68939,127618810209.93896,25734514974.235474
2025-04-27 00:00:00,1879131951239.1846,219830529458.7114,77171380425.34795,128211658278.5239,25489395856.82053
2025-04-28 00:00:00,1862772247122.064,216533502206.27112,76723146261.05916,131895374150.1833,25365427213.288475
2025-04-29 00:00:00,1887067388174.3481,217264115049.6792,76624350441.35915,134250948391.53383,25396071554.80783
2025-04-30 00:00:00,1870818389258.4038,216596941729.71945,75781317345.75404,130723771364.09366,25058289629.62698
2025-05-01 00:00:00,1871350362569.0933,216623334477.08453,76523027843.31308,128224503927.07297,24581778371.706387
2025-05-02 00:00:00,1914884389769.3945,221969602979.55032,78031497674.26257,129560735707.48988,25375977433.257507
2025-05-03 00:00:00,1923251765866.1472,222269022299.2824,76659566565.3345,129205378828.50716,25131746179.239918
2025-05-04 00:00:00,1904894886394.57,221494950784.02625,76050416304.2383,128054986434.6052,25270033507.44271
2025-05-05 00:00:00,1872812442453.0322,218216268630.8664,74610364597.26736,126191990501.91487,24367594666.30902
2025-05-06 00:00:00,1882511286487.958,219769896301.20087,76081780962.32152,125040025715.65521,23902451669.187737
2025-05-07 00:00:00,1923643840814.599,219305875804.55966,76171920683.02298,126104946148.98138,24463961860.236828
