date,bitcoin,ethereum,solana,ripple,cardano
2024-10-08 00:00:00,62287.39010510681,2422.7506412955013,144.21265658625913,0.5298164990025274,0.35134274283380784
2024-10-09 00:00:00,62185.230423727575,2441.4651696200294,143.4338504886754,0.5304632864784646,0.3446503186237537
2024-10-10 00:00:00,60597.15045618275,2367.615096789395,139.32635039743118,0.5241586802763855,0.3397857069963388
2024-10-11 00:00:00,60195.18073772453,2381.7817088014776,138.76215517070165,0.5296651744741632,0.33856687446150163
2024-10-12 00:00:00,62392.34048293159,2435.7137843692162,145.3183432059626,0.5383034205225485,0.3511153738504752
2024-10-13 00:00:00,63207.77062127557,2477.6130275578225,146.58106227732287,0.5395284850689778,0.35324078265088743
2024-10-14 00:00:00,62829.533686088886,2466.8607267086663,147.49229086781492,0.5316807964040682,0.3478700854188225
2024-10-15 00:00:00,66049.99492708022,2628.504376157751,157.3459292988939,0.5476009966197044,0.36343770186385754
2024-10-16 00:00:00,66962.21994496793,2602.0760435960988,154.62263332245095,0.5409632993649031,0.3580945584980384
2024-10-17 00:00:00,67647.54414766871,2611.700159182395,154.2635899099486,0.5479583804429464,0.35256480435377513
2024-10-18 00:00:00,67328.10527002988,2603.1202923346113,150.27306080375143,0.5437042949601256,0.34317221165027856
2024-10-19 00:00:00,68465.61920668735,2643.156520987104,155.0727514171131,0.5465644502575023,0.3507284212527294
2024-10-20 00:00:00,68388.87128965274,2649.979289580214,159.59268197009004,0.5443283945989427,0.3516050685811563
2024-10-21 00:00:00,68962.82918045693,2742.9591411600395,166.573580832598,0.5465831979073458,0.3646357419916626
2024-10-22 00:00:00,67394.85775735618,2665.731938974013,166.37603410566598,0.5445056512310072,0.36108324317619894
2024-10-23 00:00:00,67351.04793512498,2619.5653130506435,167.21134937308716,0.5335396650481757,0.36386104768754113
2024-10-24 00:00:00,66683.96806542306,2524.1038563091197,171.31390405727439,0.5258264655883778,0.3500239674614593
2024-10-25 00:00:00,68214.05205157402,2536.234041319884,177.37306125678103,0.5320282424020402,0.3464665242376237
2024-10-26 00:00:00,66585.66535501445,2422.09328922875,164.34475959360174,0.500895433917532,0.32397272855370024
2024-10-27 00:00:00,67018.1650170265,2479.3736032443317,170.56035339294928,0.5124799627206477,0.3330659842420291
2024-10-28 00:00:00,67938.55412885673,2505.502947138879,176.62596685410173,0.51635641669338,0.3395498778354121
2024-10-29 00:00:00,69845.304531169,2564.8138556782997,178.14045831001073,0.5191002715669417,0.3437722573994608
2024-10-30 00:00:00,72781.11308158132,2638.637351278122,179.3686111316114,0.528517656350638,0.35583784576503735
2024-10-31 00:00:00,72342.62171127986,2657.6141818494384,175.07910306095894,0.5226520345867254,0.35494243479619253
2024-11-01 00:00:00,70264.99735573279,2514.750787241073,168.4025224117599,0.5091122552105335,0.34160209824236715
2024-11-02 00:00:00,69507.92256395647,2513.8372870612066,166.28821025376803,0.5131424762844533,0.3570443323953907
2024-11-03 00:00:00,69299.16036699413,2491.352150058657,165.99502794396105,0.5097643435439516,0.34761902771436987
2024-11-04 00:00:00,68803.50626277467,2456.979687344711,162.66791799614072,0.5030000429314513,0.3345206264479513
2024-11-05 00:00:00,67793.29782704762,2395.9472139132804,157.6072230849172,0.5028741495746917,0.32579471071394894
2024-11-06 00:00:00,69335.42553133758,2422.368479855642,166.51143603878933,0.5128033591125852,0.3333004385484233
2024-11-07 00:00:00,75620.88606963192,2720.6217450068793,187.1685353309579,0.5424824356184882,0.3630158448380859
2024-11-08 00:00:00,75987.24178320667,2894.9718733838376,196.20253922973225,0.5543554525216197,0.4037781986603935
2024-11-09 00:00:00,76550.0213845611,2960.9593369382137,199.83336694253737,0.5540941347726905,0.44389542340282534
2024-11-10 00:00:00,76630.22631415377,3130.035524073996,200.1685708629758,0.5574298820177034,0.4873424195485118
2024-11-11 00:00:00,80466.71654833542,3191.9044555518153,210.18784246643875,0.5894389337521334,0.588734921251616
2024-11-12 00:00:00,88637.42000322911,3372.7914863430115,222.64379026281208,0.6193846945256621,0.6145826096845928
2024-11-13 00:00:00,88264.59974582895,3260.934386131155,213.0672905358662,0.7125696384831737,0.5761116796720354
2024-11-14 00:00:00,90488.10007497849,3191.8991843987947,215.0830227659504,0.6911785818007724,0.5789579396018733
2024-11-15 00:00:00,87407.51273710128,3059.812296932496,209.3680513303875,0.7740480569596668,0.5802320574359904
2024-11-16 00:00:00,90947.97509443703,3093.913043390382,219.08569006216123,0.8907551084456163,0.6970201474228283
2024-11-17 00:00:00,90606.45489380708,3133.8802234191417,216.05467211977268,1.1228963632747573,0.7369580120453421
2024-11-18 00:00:00,89841.47194135105,3075.534532601624,237.4665536612789,1.0602237280952598,0.7021515183224912
2024-11-19 00:00:00,90534.62459650292,3209.4239073326826,239.77742042710136,1.1193660942144246,0.7363518168371328
2024-11-20 00:00:00,92251.65240738312,3112.9098010150224,237.91328769126025,1.1012126123074732,0.7389024704178786
2024-11-21 00:00:00,94217.02229634205,3075.193856649331,236.04012432804112,1.107063129231089,0.803001084841874
2024-11-22 00:00:00,98509.11859102432,3365.9369715466096,257.2507185771503,1.2323909552423495,0.8181660122757234
2024-11-23 00:00:00,98927.49494553401,3327.7571951719624,256.24790229652683,1.4608507832127549,1.0044164266560962
2024-11-24 00:00:00,97679.46381643033,3394.036961782547,254.69897355925355,1.4647330527827664,1.0632099880614343
2024-11-25 00:00:00,98015.9355289458,3368.7027619429946,253.63893250552624,1.4316792853395408,1.0259059332257112
2024-11-26 00:00:00,93004.70093103287,3417.291223691937,234.5375215535424,1.413864313999175,0.9463027550485847
